site_no,Year,ROCK_NAME,ROCK_TYPE,AQ_NAME,AQ_CODE
USGS-424352113235601,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424355113503201,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424356076090301,2005,NA,999,Other rocks,999
USGS-424403114483401,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424407113412001,2005,Unconsolidated sand and gravel aquifers,100,Pacific Northwest basin-fill aquifers,104
USGS-424420114454401,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424421093114801,2005,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-424421113293201,2005,Unconsolidated sand and gravel aquifers,100,Pacific Northwest basin-fill aquifers,104
USGS-424423114380201,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424436114320701,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424437075320801,2005,NA,999,Other rocks,999
USGS-424442109440501,2005,Sandstone aquifers,300,Colorado Plateaus aquifers,301
USGS-424448113332501,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424511114373501,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424521114214001,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424526104271101,2005,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-424540075534801,2005,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416
USGS-424544113303201,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424550113400301,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424555113463901,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424601104273201,2005,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-424604114335401,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424609113312001,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424617113421901,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424621092234501,2005,NA,999,Other rocks,999
USGS-424621114435101,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424629113385201,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424647113444201,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424650076080801,2005,NA,999,Other rocks,999
USGS-424657104364001,2005,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-424707114255601,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424712114505901,2005,Unconsolidated sand and gravel aquifers,100,Snake River Plain basin-fill aquifers,117
USGS-424732114482701,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424738076065801,2005,NA,999,Other rocks,999
USGS-424742114354901,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424748114443401,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424750075502401,2005,NA,999,Other rocks,999
USGS-424835114545701,2005,Unconsolidated sand and gravel aquifers,100,Snake River Plain basin-fill aquifers,117
USGS-424905071260101,2005,NA,999,Other rocks,999
USGS-424917114310601,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-424934095474701,2005,Sandstone aquifers,300,Lower Cretaceous aquifers,304
USGS-425033083080900,2005,NA,999,Other rocks,999
USGS-425037114294202,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-425040077283701,2005,NA,999,Other rocks,999
USGS-425040078030901,2005,NA,999,Other rocks,999
USGS-425044077395101,2005,NA,999,Other rocks,999
USGS-425056109514301,2005,Sandstone aquifers,300,Colorado Plateaus aquifers,301
USGS-425104114283702,2005,Igneous and metamorphic-rock aquifers,600,Snake River Plain basaltic-rock aquifers,606
USGS-425147110041801,2005,Sandstone aquifers,300,Colorado Plateaus aquifers,301
USGS-425151109512201,2005,Sandstone aquifers,300,Colorado Plateaus aquifers,301
USGS-425158109521401,2005,Sandstone aquifers,300,Colorado Plateaus aquifers,301
USGS-425422072313601,2005,NA,999,Other rocks,999
USGS-425600077696001,2005,NA,999,Other rocks,999
USGS-425606109570801,2005,Sandstone aquifers,300,Colorado Plateaus aquifers,301
USGS-425633110142401,2005,Sandstone aquifers,300,Colorado Plateaus aquifers,301
USGS-425735094270201,2005,Sandstone aquifers,300,Lower Cretaceous aquifers,304
USGS-425753092115501,2005,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-425800078040001,2005,NA,999,Other rocks,999
USGS-426400078130001,2005,NA,999,Other rocks,999
USGS-430015093360502,2005,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-430127077463701,2005,NA,999,Other rocks,999
USGS-430130091103001,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-430213091105901,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-430616071020801,2005,NA,999,Other rocks,999
USGS-430641091403401,2005,NA,999,Other rocks,999
USGS-430728088132801,2005,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-430800092540301,2005,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-430842091460302,2005,NA,999,Other rocks,999
USGS-430843091555601,2005,NA,999,Other rocks,999
USGS-431008082580700,2005,NA,999,Other rocks,999
USGS-431226091570801,2005,NA,999,Other rocks,999
USGS-431339093155901,2005,Carbonate-rock aquifers,400,Upper carbonate aquifer,412
USGS-431413104283601,2005,Sandstone aquifers,300,Upper Cretaceous aquifers,315
USGS-431650071492201,2005,NA,999,Other rocks,999
USGS-432144092332501,2005,Carbonate-rock aquifers,400,Upper carbonate aquifer,412
USGS-432202091133001,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-432319104140501,2005,NA,999,Other rocks,999
USGS-432323093571601,2005,Carbonate-rock aquifers,400,Upper carbonate aquifer,412
USGS-432339094500101,2005,NA,999,Other rocks,999
USGS-432501093320001,2005,Carbonate-rock aquifers,400,Upper carbonate aquifer,412
USGS-432515094093501,2005,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-433542089204601,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-434928074390401,2005,NA,999,Other rocks,999
USGS-435104104134201,2005,NA,999,Other rocks,999
USGS-435117104121001,2005,Sandstone aquifers,300,Lower Cretaceous aquifers,304
USGS-435339089305001,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-435829104240801,2005,Sandstone aquifers,300,Lower Cretaceous aquifers,304
USGS-440517075482701,2005,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416
USGS-440550104373201,2005,Sandstone aquifers,300,Lower Cretaceous aquifers,304
USGS-440907075191701,2005,NA,999,Other rocks,999
USGS-441014075400401,2005,NA,999,Other rocks,999
USGS-441022104143101,2005,NA,999,Other rocks,999
USGS-441137070312501,2005,NA,999,Other rocks,999
USGS-441255075475101,2005,Sandstone aquifers,300,New York sandstone aquifers,309
USGS-441337074333603,2005,NA,999,Other rocks,999
USGS-441339074505201,2005,NA,999,Other rocks,999
USGS-441638105293701,2005,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-441728105285101,2005,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-441744105291601,2005,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-441928075150501,2005,NA,999,Other rocks,999
USGS-441948088223301,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-442055105315801,2005,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-442333089055201,2005,NA,999,Other rocks,999
USGS-442605070122401,2005,NA,999,Other rocks,999
USGS-442639075262801,2005,NA,999,Other rocks,999
USGS-442651075451501,2005,Sandstone aquifers,300,New York sandstone aquifers,309
USGS-443021075042901,2005,NA,999,Other rocks,999
USGS-443042092570401,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-443306074555101,2005,NA,999,Other rocks,999
USGS-443342089171601,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-443346075103701,2005,NA,999,Other rocks,999
USGS-443359071592501,2005,NA,999,Other rocks,999
USGS-443502092212301,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-443705075242701,2005,Sandstone aquifers,300,New York sandstone aquifers,309
USGS-443748093035901,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-443758074273001,2005,NA,999,Other rocks,999
USGS-443850074532001,2005,Sandstone aquifers,300,New York sandstone aquifers,309
USGS-443936092514401,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-444009075030601,2005,Sandstone aquifers,300,New York sandstone aquifers,309
USGS-444158088263601,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-444238105285201,2005,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-444420092524501,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-444424092521301,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-444500093111101,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-444500093111102,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-444624073572601,2005,NA,999,Other rocks,999
USGS-444702069490301,2005,NA,999,Other rocks,999
USGS-444727093095801,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-444802074590802,2005,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416
USGS-445052088552801,2005,NA,999,Other rocks,999
USGS-445149069460001,2005,NA,999,Other rocks,999
USGS-445159075115601,2005,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416
USGS-445221074154101,2005,Sandstone aquifers,300,New York sandstone aquifers,309
USGS-445221074333601,2005,Sandstone aquifers,300,New York sandstone aquifers,309
USGS-445255093023901,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-445432105440701,2005,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-445458105273301,2005,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-445720073554001,2005,Sandstone aquifers,300,New York sandstone aquifers,309
USGS-445912074102901,2005,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416
USGS-445927105540801,2005,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-450242089065401,2005,NA,999,Other rocks,999
USGS-450326093175201,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-450430093220801,2005,NA,999,Other rocks,999
USGS-450448093205301,2005,NA,999,Other rocks,999
USGS-450635092302201,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-451104093212801,2005,NA,999,Other rocks,999
USGS-451154087361501,2005,NA,999,Other rocks,999
USGS-451315093202501,2005,NA,999,Other rocks,999
USGS-451924093474601,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-452036093423701,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-452040093463101,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-452102092212201,2005,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-452428093591601,2005,NA,999,Other rocks,999
USGS-452609093553001,2005,NA,999,Other rocks,999
USGS-452726088434401,2005,NA,999,Other rocks,999
USGS-454622087114801,2005,NA,999,Other rocks,999
USGS-465958122481001,2005,Unconsolidated sand and gravel aquifers,100,Puget Sound aquifer system,112
USGS-470005122502301,2005,Unconsolidated sand and gravel aquifers,100,Puget Sound aquifer system,112
USGS-470035122444601,2005,Unconsolidated sand and gravel aquifers,100,Puget Sound aquifer system,112
USGS-470040122463601,2005,Unconsolidated sand and gravel aquifers,100,Puget Sound aquifer system,112
USGS-470045122463801,2005,Unconsolidated sand and gravel aquifers,100,Puget Sound aquifer system,112
USGS-470046122522301,2005,Unconsolidated sand and gravel aquifers,100,Puget Sound aquifer system,112
USGS-470110122484201,2005,Unconsolidated sand and gravel aquifers,100,Puget Sound aquifer system,112
USGS-470112122493501,2005,Unconsolidated sand and gravel aquifers,100,Puget Sound aquifer system,112
USGS-470135122202501,2005,Unconsolidated sand and gravel aquifers,100,Puget Sound aquifer system,112
