"huc8","combined"
"17060305","c(""Other rocks"", ""Columbia Plateau basaltic-rock aquifers"", ""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"")"
"17060306","c(""Other rocks"", ""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"17060307","c(""Other rocks"", ""Northern Rocky Mountains Intermontane Basins aquifer system"")"
"17060308","c(""Other rocks"", ""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"")"
"17060101","c(""Other rocks"", ""Columbia Plateau basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"")"
"17070106","c(""Other rocks"", ""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Other rocks"", ""Columbia Plateau basin-fill aquifers"")"
"17070303","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17070302","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17070103","c(""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"")"
"17070104","c(""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Other rocks"")"
"17070201","c(""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Columbia Plateau basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", 
""Other rocks"")"
"17070202","c(""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Columbia Plateau basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Columbia Plateau basin-fill aquifers"", ""Other rocks"")"
"17070203","c(""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"17070204","c(""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"")"
"17070301","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17070304","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"")"
"17070305","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers""
)"
"17070306","c(""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"")"
"17070307","c(""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"")"
"17070101","c(""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basaltic-rock aquifers"", ""Other rocks"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"")"
"17070102","c(""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"")"
"17070105","c(""Other rocks"", ""Columbia Plateau basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basin-fill aquifers"", ""Columbia Plateau basaltic-rock aquifers"", ""Columbia Plateau basaltic-rock aquifers""
)"
"17080002","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Willamette Lowland basin-fill aquifers"")"
"17080005","c(""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17080004","c(""Puget Sound aquifer system"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"")"
"17080001","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Other rocks"", ""Willamette Lowland basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17080003","c(""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", 
""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", 
""Willamette Lowland basin-fill aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Other rocks"", ""Willamette Lowland basin-fill aquifers"")"
"17080006","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", 
""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17090003","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"")"
"17090004","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"")"
"17090007","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"")"
"17090008","c(""Other rocks"", ""Willamette Lowland basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"17090001","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17090002","c(""Other rocks"", ""Willamette Lowland basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"")"
"17090005","c(""Pacific Northwest basaltic-rock aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"17090006","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"17090009","c(""Pacific Northwest basaltic-rock aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"17090011","c(""Pacific Northwest basaltic-rock aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"17090010","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"")"
"17090012","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Willamette Lowland basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"")"
"17100203","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"17100204","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17100309","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17100311","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17100206","c(""Other rocks"", ""Willamette Lowland basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17100303","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17100305","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17100306","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"17100308","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17100106","c(""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17100304","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17100310","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17100205","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17100207","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"17100302","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17100301","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"17100307","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
