"huc10","combined"
"0511000111","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"0511000108","c(""Other rocks"", ""Mississippian aquifers"")"
"0511000109","c(""Other rocks"", ""Mississippian aquifers"")"
"0511000110","c(""Other rocks"", ""Mississippian aquifers"")"
"0511000112","c(""Other rocks"", ""Pennsylvanian aquifers"")"
"0511000113","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"0511000114","c(""Other rocks"", ""Pennsylvanian aquifers"")"
"0511000201","c(""Other rocks"", ""Mississippian aquifers"", ""Silurian-Devonian aquifers"")"
"0511000202","c(""Other rocks"", ""Mississippian aquifers"", ""Silurian-Devonian aquifers"")"
"0511000203","c(""Other rocks"", ""Mississippian aquifers"")"
"0511000204","c(""Other rocks"", ""Mississippian aquifers"", ""Silurian-Devonian aquifers"")"
"0511000205","c(""Other rocks"", ""Mississippian aquifers"", ""Silurian-Devonian aquifers"")"
"0511000207","c(""Other rocks"", ""Mississippian aquifers"")"
"0511000208","c(""Other rocks"", ""Mississippian aquifers"")"
"0511000209","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"0511000301","c(""Other rocks"", ""Pennsylvanian aquifers"")"
"0511000302","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"0511000303","c(""Other rocks"", ""Pennsylvanian aquifers"")"
"0511000305","Pennsylvanian aquifers"
"0511000401","c(""Other rocks"", ""Mississippian aquifers"")"
"0511000402","Other rocks"
"0511000403","c(""Other rocks"", ""Pennsylvanian aquifers"")"
"0511000404","c(""Other rocks"", ""Pennsylvanian aquifers"")"
"0511000501","Pennsylvanian aquifers"
"0511000502","Pennsylvanian aquifers"
"0511000503","c(""Other rocks"", ""Pennsylvanian aquifers"")"
"0511000504","Pennsylvanian aquifers"
"0511000601","c(""Other rocks"", ""Pennsylvanian aquifers"")"
"0511000603","Pennsylvanian aquifers"
"0511000604","Pennsylvanian aquifers"
"0511000605","Pennsylvanian aquifers"
"0512010908","c(""Other rocks"", ""Mississippian aquifers"")"
"0512010604","c(""Silurian-Devonian aquifers"", ""Other rocks"")"
"0512010605","c(""Silurian-Devonian aquifers"", ""Other rocks"")"
"0512010606","c(""Silurian-Devonian aquifers"", ""Other rocks"")"
"0512010610","c(""Silurian-Devonian aquifers"", ""Other rocks"")"
"0512010611","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010612","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010803","Other rocks"
"0512010804","Other rocks"
"0512010101","Silurian-Devonian aquifers"
"0512010808","Other rocks"
"0512011106","Other rocks"
"0512011202","c(""Other rocks"", ""Mississippian aquifers"", ""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512011116","Other rocks"
"0512011117","Other rocks"
"0512011119","Other rocks"
"0512010814","c(""Other rocks"", ""Mississippian aquifers"")"
"0512010106","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010108","Silurian-Devonian aquifers"
"0512010402","Silurian-Devonian aquifers"
"0512010109","Silurian-Devonian aquifers"
"0512010110","Silurian-Devonian aquifers"
"0512010401","c(""Silurian-Devonian aquifers"", ""Other rocks"")"
"0512010601","c(""Silurian-Devonian aquifers"", ""Other rocks"")"
"0512010602","c(""Silurian-Devonian aquifers"", ""Other rocks"")"
"0512010603","c(""Silurian-Devonian aquifers"", ""Other rocks"")"
"0512020101","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020501","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Silurian-Devonian aquifers"")"
"0512020903","Other rocks"
"0512020907","Other rocks"
"0512020908","Other rocks"
"0512020502","Silurian-Devonian aquifers"
"0512020504","Silurian-Devonian aquifers"
"0512020601","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020701","Silurian-Devonian aquifers"
"0512020702","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020703","Silurian-Devonian aquifers"
"0512020704","Silurian-Devonian aquifers"
"0512010105","Silurian-Devonian aquifers"
"0512010301","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512011410","Other rocks"
"0512020708","Other rocks"
"0512011303","Other rocks"
"0512011309","c(""Other rocks"", ""Pennsylvanian aquifers"")"
"0512011307","Other rocks"
"0512020801","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020815","Other rocks"
"0512010903","c(""Other rocks"", ""Mississippian aquifers"")"
"0512010812","c(""Other rocks"", ""Mississippian aquifers"")"
"0512011003","Other rocks"
"0512020901","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020102","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020707","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020803","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020904","Other rocks"
"0512020906","Other rocks"
"0512011204","Other rocks"
"0512010405","Silurian-Devonian aquifers"
"0512010403","c(""Silurian-Devonian aquifers"", ""Other rocks"")"
"0512010404","Silurian-Devonian aquifers"
"0512010613","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Other rocks"")"
"0512010701","Silurian-Devonian aquifers"
"0512010810","Other rocks"
"0512010901","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Mississippian aquifers"")"
"0512010902","c(""Other rocks"", ""Mississippian aquifers"")"
"0512011201","c(""Other rocks"", ""Mississippian aquifers"", ""Other rocks"")"
"0512011114","Other rocks"
"0512020804","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020805","Other rocks"
"0512020806","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020807","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020808","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020809","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020810","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020814","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020706","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020705","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020709","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020802","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020811","Other rocks"
"0512020812","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020813","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020902","Other rocks"
"0512020905","Other rocks"
"0512020114","Other rocks"
"0512020116","Other rocks"
"0512020117","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020201","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020202","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020203","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020210","Other rocks"
"0512011005","Other rocks"
"0512011004","Other rocks"
"0512011006","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020404","Silurian-Devonian aquifers"
"0512020405","Silurian-Devonian aquifers"
"0512011104","Other rocks"
"0512011107","Other rocks"
"0512011112","Other rocks"
"0512011115","Other rocks"
"0512011118","Other rocks"
"0512011305","Other rocks"
"0512020103","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020104","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020105","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020106","Silurian-Devonian aquifers"
"0512010505","c(""Silurian-Devonian aquifers"", ""Other rocks"")"
"0512020107","Silurian-Devonian aquifers"
"0512020108","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020109","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020110","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020111","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020115","Other rocks"
"0512020112","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020113","Other rocks"
"0512020204","Other rocks"
"0512020205","Other rocks"
"0512020206","Other rocks"
"0512020207","Other rocks"
"0512020208","Other rocks"
"0512020209","Other rocks"
"0512020301","Other rocks"
"0512020302","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020303","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020304","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020305","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020306","Other rocks"
"0512020307","c(""Other rocks"", ""Mississippian aquifers"")"
"0512020403","Silurian-Devonian aquifers"
"0512020308","Other rocks"
"0512020401","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020402","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020406","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020407","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020408","Silurian-Devonian aquifers"
"0512020409","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020503","Silurian-Devonian aquifers"
"0512020505","Silurian-Devonian aquifers"
"0512020506","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020602","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020603","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512020604","Other rocks"
"0512020605","Other rocks"
"0512020606","Other rocks"
"0512010104","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010107","Silurian-Devonian aquifers"
"0512010111","Silurian-Devonian aquifers"
"0512010112","Silurian-Devonian aquifers"
"0512010113","Silurian-Devonian aquifers"
"0512010114","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010115","Silurian-Devonian aquifers"
"0512010116","Silurian-Devonian aquifers"
"0512010201","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010202","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010203","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010204","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010302","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010303","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010304","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010305","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010306","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010406","Silurian-Devonian aquifers"
"0512010407","Silurian-Devonian aquifers"
"0512010501","Silurian-Devonian aquifers"
"0512010502","c(""Silurian-Devonian aquifers"", ""Other rocks"")"
"0512010504","Silurian-Devonian aquifers"
"0512010607","Silurian-Devonian aquifers"
"0512010608","Silurian-Devonian aquifers"
"0512010609","Silurian-Devonian aquifers"
"0512010702","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Other rocks"")"
"0512010703","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Other rocks"")"
"0512010704","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Other rocks"")"
"0512010801","Other rocks"
"0512010802","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010805","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010806","Other rocks"
"0512010807","Other rocks"
"0512010809","Other rocks"
"0512010813","c(""Other rocks"", ""Mississippian aquifers"")"
"0512010815","Other rocks"
"0512010816","Other rocks"
"0512011001","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512011002","Other rocks"
"0512010102","c(""Other rocks"", ""Silurian-Devonian aquifers"")"
"0512010103","Silurian-Devonian aquifers"
"0512010904","Other rocks"
"0512010905","c(""Other rocks"", ""Mississippian aquifers"")"
"0512010906","Other rocks"
"0512011102","Other rocks"
"0512011108","Other rocks"
"0512011110","Other rocks"
"0512011113","Other rocks"
"0512011203","Other rocks"
"0512011205","c(""Other rocks"", ""Mississippian aquifers"", ""Other rocks"")"
"0512011206","Other rocks"
"0512011207","Other rocks"
"0512011208","Other rocks"
"0512011209","Other rocks"
"0512011306","Other rocks"
"0512011308","Other rocks"
"0512010811","Other rocks"
"0512010907","Other rocks"
"0512010909","Other rocks"
"0512011101","Other rocks"
"0512011103","Other rocks"
"0512011105","Other rocks"
"0512011109","Other rocks"
"0512011111","Other rocks"
"0512011302","Other rocks"
"0512011210","Other rocks"
"0512011503","Other rocks"
"0512011501","Other rocks"
"0512011502","Other rocks"
"0512011504","Other rocks"
"0512011505","Other rocks"
"0512011212","Other rocks"
"0512011211","Other rocks"
"0512011213","Other rocks"
"0512011214","Other rocks"
"0512011215","Other rocks"
"0512011301","Other rocks"
"0512011304","Other rocks"
"0512011401","Other rocks"
"0512011402","Other rocks"
"0512011403","Other rocks"
"0512011404","Other rocks"
"0512011405","Other rocks"
"0512011406","Other rocks"
"0512011407","Other rocks"
"0512011408","Other rocks"
"0512011409","Other rocks"
"0512010503","c(""Silurian-Devonian aquifers"", ""Other rocks"")"
"0512010506","c(""Silurian-Devonian aquifers"", ""Other rocks"")"
"0513010802","c(""Pennsylvanian aquifers"", ""Other rocks"")"
"0513010803","c(""Pennsylvanian aquifers"", ""Other rocks"")"
"0513010804","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"")"
"0513010805","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"")"
"0513010806","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"")"
"0513020101","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Ordovician aquifers"")"
"0513010807","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"")"
"0513010808","c(""Other rocks"", ""Ordovician aquifers"")"
"0513010809","c(""Other rocks"", ""Mississippian aquifers"", ""Ordovician aquifers"")"
"0513020102","Ordovician aquifers"
"0513020103","c(""Other rocks"", ""Ordovician aquifers"")"
"0513020104","c(""Other rocks"", ""Mississippian aquifers"", ""Silurian-Devonian aquifers"", ""Ordovician aquifers"")"
"0513020105","c(""Other rocks"", ""Silurian-Devonian aquifers"", ""Ordovician aquifers"")"
"0513020301","c(""Other rocks"", ""Ordovician aquifers"")"
"0513020201","Ordovician aquifers"
"0513020202","c(""Other rocks"", ""Mississippian aquifers"", ""Silurian-Devonian aquifers"")"
"0513020203","c(""Other rocks"", ""Mississippian aquifers"", ""Silurian-Devonian aquifers"", ""Ordovician aquifers"")"
"0513020302","c(""Other rocks"", ""Ordovician aquifers"")"
"0513020303","Ordovician aquifers"
"0513020401","c(""Other rocks"", ""Ordovician aquifers"")"
"0513020402","c(""Other rocks"", ""Ordovician aquifers"")"
"0513020403","Other rocks"
"0513020404","c(""Other rocks"", ""Mississippian aquifers"")"
"0513020405","c(""Other rocks"", ""Mississippian aquifers"")"
"0513020406","c(""Other rocks"", ""Mississippian aquifers"", ""Silurian-Devonian aquifers"", ""Ordovician aquifers"")"
"0513020501","c(""Other rocks"", ""Mississippian aquifers"")"
"0513020502","c(""Mississippian aquifers"", ""Other rocks"")"
"0513020503","c(""Other rocks"", ""Mississippian aquifers"")"
"0513020605","c(""Other rocks"", ""Mississippian aquifers"")"
"0513020106","c(""Other rocks"", ""Mississippian aquifers"", ""Silurian-Devonian aquifers"", ""Ordovician aquifers"")"
"0513010306","c(""Other rocks"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Other rocks"")"
"0513010303","c(""Other rocks"", ""Mississippian aquifers"")"
"0513010304","c(""Other rocks"", ""Mississippian aquifers"", ""Other rocks"")"
"0513010305","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"", ""Other rocks"")"
"0513010307","c(""Other rocks"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Mississippian aquifers"")"
"0513010103","c(""Pennsylvanian aquifers"", ""Mississippian aquifers"")"
"0513010104","Pennsylvanian aquifers"
"0513010107","Pennsylvanian aquifers"
"0513010108","Pennsylvanian aquifers"
"0513010109","Pennsylvanian aquifers"
"0513010201","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"0513010202","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"")"
"0513010203","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"")"
"0513010204","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"")"
"0513010205","c(""Pennsylvanian aquifers"", ""Other rocks"")"
"0513010301","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"")"
"0513010302","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"")"
"0513010406","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"", ""Other rocks"")"
"0513020507","c(""Other rocks"", ""Mississippian aquifers"")"
"0513010407","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"", ""Other rocks"")"
"0513020505","c(""Other rocks"", ""Mississippian aquifers"")"
"0513020506","c(""Other rocks"", ""Mississippian aquifers"")"
"0513020508","c(""Other rocks"", ""Mississippian aquifers"", ""Other rocks"")"
"0513020603","c(""Other rocks"", ""Mississippian aquifers"")"
"0513020606","c(""Other rocks"", ""Mississippian aquifers"")"
"0513010106","c(""Valley and Ridge aquifers"", ""Pennsylvanian aquifers"", ""Mississippian aquifers"")"
"0513010405","c(""Pennsylvanian aquifers"", ""Other rocks"")"
"0513010503","c(""Other rocks"", ""Mississippian aquifers"", ""Other rocks"")"
"0513010504","c(""Other rocks"", ""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"")"
"0513010505","c(""Other rocks"", ""Mississippian aquifers"")"
"0513020504","c(""Other rocks"", ""Mississippian aquifers"", ""Other rocks"")"
"0513020601","c(""Other rocks"", ""Mississippian aquifers"")"
"0513020602","c(""Other rocks"", ""Mississippian aquifers"")"
"0513020604","Mississippian aquifers"
"0513020607","c(""Other rocks"", ""Mississippian aquifers"")"
"0513010105","c(""Pennsylvanian aquifers"", ""Mississippian aquifers"")"
"0513010401","Pennsylvanian aquifers"
"0513010501","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"")"
"0513010402","Pennsylvanian aquifers"
"0513010403","Pennsylvanian aquifers"
"0513010404","Pennsylvanian aquifers"
"0513010502","c(""Mississippian aquifers"", ""Pennsylvanian aquifers"", ""Other rocks"")"
"0513010601","c(""Other rocks"", ""Mississippian aquifers"", ""Mississippian aquifers"", ""Other rocks"")"
"0513010602","c(""Other rocks"", ""Mississippian aquifers"", ""Other rocks"")"
"0513010603","c(""Other rocks"", ""Mississippian aquifers"", ""Ordovician aquifers"")"
